run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess_dmlab_v2/lichess_top3__inr_diffusion_history_conditioned__generalization__s1,lichess_top3,inr_diffusion_history_conditioned,generalization,1,0.6382536382536382,0.6382536382536382,0.5197505197505198,0.9708939708939709,nan,nan,nan,nan,,0.0008769200305507623,0.0,1.0,,1924,962,962,0
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_diffusion_history_conditioned__conflation__s0,dmlab_seekavoid,inr_diffusion_history_conditioned,conflation,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.18611111111111112,0.0,1.0,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_diffusion_history_conditioned__conflation__s1,dmlab_seekavoid,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.1935185185185185,0.0,1.0,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_transformer_history_conditioned__generalization__s0,dmlab_seekavoid,inr_transformer_history_conditioned,generalization,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.5768518518518518,1.2848792973271124,1.0,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_diffusion_history_conditioned__specialization__s0,dmlab_seekavoid,inr_diffusion_history_conditioned,specialization,0,0.7777777777777778,0.7777777777777778,0.8333333333333334,1.0,nan,nan,nan,nan,,0.18074074074074073,0.0,1.0,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/lichess_top3__cvae__no_shift__s1,lichess_top3,cvae,no_shift,1,0.7661122661122661,0.7661122661122661,0.8076923076923077,0.972972972972973,nan,nan,nan,nan,,0.17693983197080704,4.723554711723452,1.0,,4490,962,962,0
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_transformer_history_conditioned__specialization__s1,dmlab_seekavoid,inr_transformer_history_conditioned,specialization,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.30537037037037035,2.63064380787037,1.0,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_transformer_history_conditioned__generalization__s1,dmlab_seekavoid,inr_transformer_history_conditioned,generalization,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.5564814814814815,1.294979914912471,1.0,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/lichess_top3__inr_transformer_history_conditioned__new_policy__s0,lichess_top3,inr_transformer_history_conditioned,new_policy,0,0.4572025052192067,0.682952182952183,0.4112734864300626,0.6256089074460682,6.543281555175781,nan,nan,nan,,0.2073138247269683,4.380338310492248,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/dmlab_seekavoid__inr_diffusion_history_conditioned__no_shift__s0,dmlab_seekavoid,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.2825925925925926,0.0,1.0,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__specialization__s0,dmlab_seekavoid_all_policies,cvae,specialization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__conflation__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,conflation,0,0.732662192393736,0.732662192393736,0.6543624161073825,0.9328859060402684,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__single_shift__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,single_shift,0,0.31655480984340045,0.31655480984340045,0.4597315436241611,0.9004474272930649,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__single_shift__s1,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__generalization__s1,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,generalization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__new_policy__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,new_policy,1,0.48086290883785665,0.7182952182952183,0.4405010438413361,0.6499652052887961,0.06270064413547516,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__generalization__s1,lichess_top3_all_policies,cvae,generalization,1,0.44815588030619347,0.44815588030619347,0.3917884481558803,0.8886569241475296,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__conflation__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,conflation,1,0.7248322147651006,0.7248322147651006,0.6319910514541387,0.9228187919463087,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__single_shift__s0,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,single_shift,0,0.7777777777777778,0.7777777777777778,0.8333333333333334,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__conflation__s1,lichess_top3_all_policies,cvae,conflation,1,0.7225950782997763,0.7225950782997763,0.5715883668903803,0.9038031319910514,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__generalization__s1,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,generalization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__no_shift__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,no_shift,1,0.523312456506611,0.523312456506611,0.4975643702157272,0.9032707028531664,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__generalization__s1,dmlab_seekavoid_all_policies,cvae,generalization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__generalization__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,generalization,1,0.33054975643702156,0.33054975643702156,0.3430758524704245,0.7731384829505915,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__generalization__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,generalization,0,0.43145441892832287,0.43145441892832287,0.36812804453723036,0.8935281837160751,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__single_shift__s1,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,single_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__conflation__s0,dmlab_seekavoid_all_policies,cvae,conflation,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__no_shift__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,no_shift,1,0.5017397355601948,0.5017397355601948,0.44676409185803756,0.8858733472512178,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__conflation__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,conflation,1,0.7069351230425056,0.7069351230425056,0.6129753914988815,0.8926174496644296,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__novel_generalization__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,novel_generalization,0,0.33402922755741127,0.498960498960499,0.32289491997216424,0.6430062630480167,0.007045513950288296,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__conflation__s1,dmlab_seekavoid_all_policies,cvae,conflation,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__single_shift__s1,lichess_top3_all_policies,cvae,single_shift,1,0.5615212527964206,0.5615212527964206,0.5749440715883669,0.912751677852349,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__specialization__s0,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,specialization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__single_shift__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,single_shift,1,0.31096196868008946,0.31096196868008946,0.407158836689038,0.8713646532438478,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__specialization__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,specialization,0,0.3679092382495948,0.3679092382495948,0.3581847649918963,0.8379254457050244,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__single_shift__s1,dmlab_seekavoid_all_policies,cvae,single_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__single_shift__s0,lichess_top3_all_policies,cvae,single_shift,0,0.5559284116331096,0.5559284116331096,0.5917225950782998,0.9060402684563759,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__single_shift__s1,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,single_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__specialization__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,specialization,1,0.3646677471636953,0.3646677471636953,0.35980551053484605,0.8573743922204214,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__specialization__s0,lichess_top3_all_policies,cvae,specialization,0,0.44570502431118314,0.44570502431118314,0.4813614262560778,0.8752025931928687,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__conflation__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,conflation,0,0.6756152125279642,0.6756152125279642,0.6129753914988815,0.8948545861297539,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__new_policy__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,new_policy,0,0.4572025052192067,0.682952182952183,0.38900487125956856,0.6506610995128741,0.011829819530248642,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__single_shift__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,single_shift,0,0.4899328859060403,0.4899328859060403,0.4250559284116331,0.8747203579418344,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__conflation__s1,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__no_shift__s0,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__new_policy__s1,lichess_top3_all_policies,cvae,new_policy,1,0.5128740431454419,0.7661122661122661,0.5407098121085595,0.651356993736952,9.65656566619873,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__new_policy__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,new_policy,1,0.4495476687543493,0.6715176715176715,0.38970076548364646,0.6381350034794712,0.009058653376996517,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__specialization__s1,dmlab_seekavoid_all_policies,cvae,specialization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__novel_generalization__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,novel_generalization,1,0.3848295059151009,0.5748440748440748,0.35908141962421714,0.6562282533054976,4.482044696807861,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__generalization__s0,dmlab_seekavoid_all_policies,cvae,generalization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__conflation__s0,lichess_top3_all_policies,cvae,conflation,0,0.7248322147651006,0.7248322147651006,0.6017897091722595,0.9071588366890381,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__no_shift__s0,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__new_policy__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,new_policy,0,0.4606819763395964,0.6881496881496881,0.4196242171189979,0.6423103688239388,0.07589072734117508,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__single_shift__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,single_shift,1,0.470917225950783,0.470917225950783,0.3959731543624161,0.8825503355704698,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__specialization__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,specialization,0,0.3646677471636953,0.3646677471636953,0.3857374392220421,0.8703403565640194,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__specialization__s1,lichess_top3_all_policies,cvae,specialization,1,0.47649918962722854,0.47649918962722854,0.47974068071312803,0.8752025931928687,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__no_shift__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,no_shift,0,0.5031315240083507,0.5031315240083507,0.4919972164231037,0.906054279749478,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__single_shift__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,single_shift,1,0.46196868008948544,0.46196868008948544,0.43288590604026844,0.8791946308724832,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__new_policy__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,new_policy,1,0.476687543493389,0.7120582120582121,0.41892832289492,0.6416144745998609,6.447261333465576,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__novel_generalization__s0,lichess_top3_all_policies,inr_diffusion_history_conditioned,novel_generalization,0,0.42379958246346555,0.6330561330561331,0.3792623521224774,0.6478775226165623,0.24949048459529877,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__no_shift__s1,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,no_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__generalization__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,generalization,1,0.41823242867084204,0.41823242867084204,0.35977731384829503,0.8768267223382046,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__specialization__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,specialization,0,0.3987034035656402,0.3987034035656402,0.32576985413290116,0.8363047001620746,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__no_shift__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,no_shift,0,0.4091858037578288,0.4091858037578288,0.41892832289492,0.83785664578984,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__specialization__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,specialization,1,0.34683954619124796,0.34683954619124796,0.3273905996758509,0.7990275526742301,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__specialization__s1,lichess_top3_all_policies,inr_transformer_history_conditioned,specialization,1,0.42301458670988656,0.42301458670988656,0.34683954619124796,0.8525121555915721,nan,,,,,,,,,6710,617,617,617
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__generalization__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,generalization,0,0.3312456506610995,0.3312456506610995,0.34794711203897005,0.7794015309672929,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__generalization__s0,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,generalization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__novel_generalization__s1,lichess_top3_all_policies,cvae,novel_generalization,1,0.42519137091162146,0.6351351351351351,0.38552540013917885,0.6520528879610299,6.489702224731445,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__conflation__s1,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,conflation,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__specialization__s0,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,specialization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__single_shift__s0,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__novel_generalization__s0,lichess_top3_all_policies,cvae,novel_generalization,0,0.39318023660403617,0.5873180873180873,0.3542101600556715,0.6423103688239388,6.656517505645752,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__novel_generalization__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,novel_generalization,0,0.39526791927627003,0.5904365904365905,0.35490605427974947,0.6478775226165623,4.3756794929504395,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__novel_generalization__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,novel_generalization,1,0.3430758524704245,0.5124740124740125,0.34029227557411273,0.6520528879610299,0.006971114315092564,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__generalization__s0,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,generalization,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__conflation__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,conflation,1,0.29194630872483224,0.29194630872483224,0.5771812080536913,0.7662192393736018,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_diffusion_history_conditioned__novel_generalization__s1,lichess_top3_all_policies,inr_diffusion_history_conditioned,novel_generalization,1,0.42727905358385526,0.6382536382536382,0.34794711203897005,0.6499652052887961,0.22934560477733612,,,,,,,,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__no_shift__s1,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__conflation__s0,lichess_top3_all_policies,inr_transformer_fitted_latent,conflation,0,0.32997762863534674,0.32997762863534674,0.598434004474273,0.7785234899328859,nan,,,,,,,,,4168,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__generalization__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,generalization,0,0.3938761308281141,0.3938761308281141,0.35908141962421714,0.8879610299234516,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__new_policy__s0,lichess_top3_all_policies,cvae,new_policy,0,0.5434933890048712,0.8118503118503119,0.5483646485734168,0.6506610995128741,9.514360427856445,,,,,,,,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_diffusion_history_conditioned__specialization__s1,dmlab_seekavoid_all_policies,inr_diffusion_history_conditioned,specialization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__no_shift__s1,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__no_shift__s0,dmlab_seekavoid_all_policies,cvae,no_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__single_shift__s0,dmlab_seekavoid_all_policies,cvae,single_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__no_shift__s0,lichess_top3_all_policies,cvae,no_shift,0,0.6151704940848991,0.6151704940848991,0.6457898399443285,0.9366736256089074,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__conflation__s0,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,conflation,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__cvae__no_shift__s1,dmlab_seekavoid_all_policies,cvae,no_shift,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_history_conditioned__single_shift__s0,lichess_top3_all_policies,inr_transformer_history_conditioned,single_shift,0,0.4720357941834452,0.4720357941834452,0.4250559284116331,0.8747203579418344,nan,,,,,,,,,6710,894,894,409
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__inr_transformer_fitted_latent__no_shift__s1,lichess_top3_all_policies,inr_transformer_fitted_latent,no_shift,1,0.41892832289492,0.41892832289492,0.4140570633263744,0.837160751565762,nan,,,,,,,,,6710,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_fitted_latent__specialization__s1,dmlab_seekavoid_all_policies,inr_transformer_fitted_latent,specialization,1,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,18
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__conflation__s0,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,conflation,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/lichess_top3__cvae__generalization__s0,lichess_top3_all_policies,cvae,generalization,0,0.41057759220598466,0.41057759220598466,0.36464857341684065,0.8636047320807237,nan,,,,,,,,,2875,1437,1437,0
/mnt/data/INR/outputs/lichess_dmlab_v2/all_policy_metrics/dmlab_seekavoid__inr_transformer_history_conditioned__single_shift__s0,dmlab_seekavoid_all_policies,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,1.0,1.0,nan,,,,,,,,,84,18,18,9
