run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__cvae__new_policy__s1,custom_mujoco_state_resampled_v2_humanoid,cvae,new_policy,1,0.6666666666666666,1.0,1.0,1.0,0.2651120126247406,0.47052451968193054,0.4689615180060137,0.004238927271217108,0.6859478986642721,,,1.0,1.0033328996429443,358,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_state_resampled_v2_humanoid,inr_transformer_fitted_latent,specialization,1,1.0,1.0,1.0,1.0,nan,0.9215009808540344,0.7654883367210521,0.8294666409492493,0.9599484261427977,,,1.0,1.20380799634552,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_diffusion_history_conditioned__novel_generalization__s0,custom_mujoco_state_resampled_v2_humanoid,inr_diffusion_history_conditioned,novel_generalization,0,0.6666666666666666,1.0,1.0,1.0,0.28707724809646606,0.8614250421524048,0.8826371121560787,0.7820042371749878,0.9281298627629675,,,1.0,0.9759673939476013,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_state_resampled_v2_hopper,inr_transformer_history_conditioned,generalization,0,0.8974358974358975,0.8974358974358975,1.0,1.0,nan,0.9534033536911011,1.4261503626860368,0.7623319625854492,0.9764237572340715,,,1.0,0.6685153113136292,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,1.0,1.0,nan,0.0011252730619162321,0.00113168997395604,0.00047397249727509916,0.033545089982234835,,,1.0,0.9943297968635559,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__cvae__specialization__s0,custom_mujoco_state_resampled_v2_humanoid,cvae,specialization,0,1.0,1.0,1.0,1.0,nan,1.1368907690048218,0.9476313497195368,0.8356273770332336,1.0662508002364275,,,1.0,1.1997184024581908,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_state_resampled_v2_hopper,inr_transformer_history_conditioned,specialization,0,0.5,0.5,0.8947368421052632,0.9736842105263158,nan,1.7989130020141602,1.1172726997707458,1.4343341588974,1.3412356250913409,,,1.0,1.6100930438766479,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__cvae__no_shift__s0,custom_mujoco_state_resampled_v2_humanoid,cvae,no_shift,0,1.0,1.0,1.0,1.0,nan,0.003771534189581871,0.0037652142280907765,0.0031732115894556046,0.06141281779548852,,,1.0,1.0016785131225585,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_state_resampled_v2_humanoid,inr_diffusion_history_conditioned,generalization,1,1.0,1.0,1.0,1.0,nan,0.6932386159896851,0.7282589345542332,0.5728498697280884,0.8326095219186993,,,1.0,0.9519122706184387,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_history_conditioned__conflation__s1,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,0.0013479135232046247,0.0013496365842103743,0.0007003958453424275,0.03671394180968075,,,1.0,0.9987233148345948,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_transformer_fitted_latent__new_policy__s1,custom_mujoco_state_resampled_v2_humanoid,inr_transformer_fitted_latent,new_policy,1,0.6666666666666666,1.0,1.0,1.0,0.015870412811636925,0.8216742277145386,0.8189447669930364,0.5970641374588013,0.90646248003684,,,1.0,1.0033328996429443,358,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_state_resampled_v2_ant,inr_transformer_history_conditioned,conflation,0,1.0,1.0,1.0,1.0,nan,0.0006485948106274009,0.0006462058104839355,0.00012458034325391054,0.025467524627010785,,,1.0,1.0036969648132323,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,1.0,1.0,nan,0.39617443084716797,0.39646640006895195,0.33829882740974426,0.6294238880493558,,,1.0,0.9992635713348389,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_transformer_fitted_latent__no_shift__s1,custom_mujoco_state_resampled_v2_hopper,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,1.0,1.0,nan,0.33622726798057556,0.3366466054773774,0.22193290293216705,0.579851073966907,,,1.0,0.9987543688545227,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__cvae__single_shift__s0,custom_mujoco_state_resampled_v2_halfcheetah,cvae,single_shift,0,0.9827586206896551,0.9827586206896551,1.0,1.0,nan,0.21166636049747467,0.19803927178174227,0.006773253902792931,0.4600721253211008,,,1.0,1.0688100324401855,358,58,58,19
