run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__specialization__s0,lichess_top3_full,inr_transformer_fitted_latent,specialization,0,0.49878934624697335,0.49878934624697335,0.4794188861985472,0.9733656174334141,nan,nan,nan,nan,,0.08873403019744483,5.4159643299488245,1.0,,4490,413,413,413
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__no_shift__s0,lichess_top3_full,inr_transformer_fitted_latent,no_shift,0,0.7765072765072765,0.7765072765072765,0.6153846153846154,0.9823284823284824,nan,nan,nan,nan,,0.22512041914312272,4.341094113656129,1.0,,4490,962,962,0
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__new_policy__s0,lichess_top3_full,inr_transformer_fitted_latent,new_policy,0,0.5198329853862212,0.7765072765072765,0.44676409185803756,0.8914405010438413,0.010998239740729332,nan,nan,nan,,0.20341337189390768,4.500332570646655,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__single_shift__s0,lichess_top3_full,inr_transformer_fitted_latent,single_shift,0,0.7014492753623188,0.7014492753623188,0.7231884057971014,0.8144927536231884,nan,nan,nan,nan,,0.20267824828085415,4.538675470452269,1.0,,4490,690,690,205
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__generalization__s0,lichess_top3_full,inr_transformer_fitted_latent,generalization,0,0.5405405405405406,0.5405405405405406,0.5956340956340956,0.972972972972973,nan,nan,nan,nan,,0.07129376637277823,5.805192958294199,1.0,,1924,962,962,0
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__novel_generalization__s0,lichess_top3_full,inr_transformer_fitted_latent,novel_generalization,0,0.3618649965205289,0.5405405405405406,0.4509394572025052,0.9109255393180237,0.00804104469716549,nan,nan,nan,,0.07112142775600289,5.841898906067167,1.0,,1924,1437,1437,0
/mnt/data/INR/outputs/lichess/hk120_latent128/lichess_top3_full__inr_transformer_fitted_latent__conflation__s0,lichess_top3_full,inr_transformer_fitted_latent,conflation,0,0.7231884057971014,0.7231884057971014,0.7289855072463768,0.8188405797101449,nan,nan,nan,nan,,0.19471588852696345,4.826938199772595,1.0,,3217,690,690,205
