run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__novel_generalization__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,novel_generalization,0,0.6666666666666666,1.0,0.2746471166610718,0.6322430372238159,1.1703024226979815,0.49021849036216736,0.7951371185046111,,,1.0,0.5402390228042603,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__no_shift__s1,custom_mujoco_action_resampled_v2_halfcheetah,cvae,no_shift,1,1.0,1.0,nan,0.0074584404937922955,0.007429395162139564,0.00428011966869235,0.0863622631349613,,,1.0,1.0039095149765014,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.40268340706825256,0.3931324346589332,0.1618565320968628,0.6345734055790966,,,1.0,1.024294541908264,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,novel_generalization,1,0.6666666666666666,1.0,0.2707803547382355,0.6998789310455322,0.8462695905657408,0.6323253512382507,0.8365876708663188,,,1.0,0.8270165191421509,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,generalization,0,1.0,1.0,nan,0.60743647813797,0.6467142030415011,0.44512566924095154,0.779382113047233,,,1.0,0.939265714717865,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,generalization,0,1.0,1.0,nan,0.4436783790588379,0.5539718051527233,0.3765527606010437,0.6660918698339126,,,1.0,0.8009042607078553,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,nan,0.0021055282559245825,0.0021048704967896225,0.0002686183725018054,0.04588603552198187,,,1.0,1.000312493873596,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.43865567445755005,0.4360497854652887,0.1667294055223465,0.662310859383681,,,1.0,1.0059761272201537,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,0.08126872777938843,0.46666622161865234,0.4432739902734654,0.11866861581802368,0.6831297253221034,,,1.0,1.0527714954147338,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,specialization,1,1.0,1.0,nan,1.0431045293807983,0.8976346520683396,0.8512120842933655,1.0213248892398532,,,1.0,1.162059115005493,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,generalization,1,0.7564102564102564,0.7564102564102564,nan,0.4874010384082794,1.0556137489453334,0.38942018151283264,0.6981411307237809,,,1.0,0.4617228971252441,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__cvae__novel_generalization__s1,custom_mujoco_action_resampled_v2_humanoid,cvae,novel_generalization,1,0.6666666666666666,1.0,0.35788482427597046,0.5745037794113159,0.6946702588326025,0.4549652338027954,0.7579602756156262,,,1.0,0.8270165191421509,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_history_conditioned__novel_generalization__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_history_conditioned,novel_generalization,0,0.48717948717948717,0.7307692307692307,3.2733068466186523,0.6870691180229187,1.271787281223219,0.5528708696365356,0.828896325256011,,,1.0,0.5402390228042603,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__novel_generalization__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,novel_generalization,1,0.6666666666666666,1.0,0.28159257769584656,0.637586236000061,1.1809558650388565,0.5194807052612305,0.7984899723854152,,,1.0,0.5398899780044556,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__cvae__novel_generalization__s1,custom_mujoco_action_resampled_v2_hopper,cvae,novel_generalization,1,0.6581196581196581,0.9871794871794872,2.1924116611480713,0.7542901635169983,0.6892422290486169,0.49253225326538086,0.8684987987999744,,,1.0,1.0943760143051147,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,nan,0.18271881341934204,0.18501808565785308,0.001352272112853825,0.42745621228301506,,,1.0,0.9875727163085938,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__no_shift__s1,custom_mujoco_action_resampled_v2_ant,cvae,no_shift,1,1.0,1.0,nan,0.013296428136527538,0.0133272799696664,0.006378512363880873,0.11531013891470054,,,1.0,0.9976850615272522,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,generalization,1,1.0,1.0,nan,0.4321627914905548,0.53964397510422,0.3243229389190674,0.6573908970244072,,,1.0,0.8008294568786621,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__specialization__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,specialization,0,1.0,1.0,nan,1.0688786506652832,0.78156711675881,0.9165559411048889,1.0338658765358701,,,1.0,1.3676095472106933,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_walker2d,inr_diffusion_history_conditioned,generalization,1,0.9871794871794872,0.9871794871794872,nan,0.9638509154319763,1.0255232200034883,0.7422544360160828,0.9817590923602267,,,1.0,0.9398625956306458,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__new_policy__s1,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,new_policy,1,0.6666666666666666,1.0,3.2800748348236084,0.6895731091499329,0.5876897256695726,0.16789260506629944,0.8304053884398468,,,1.0,1.1733625398406982,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__cvae__generalization__s1,custom_mujoco_action_resampled_v2_humanoid,cvae,generalization,1,1.0,1.0,nan,0.36819586157798767,0.45976812967529856,0.27923184633255005,0.6067914481747313,,,1.0,0.8008294568786621,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__specialization__s0,custom_mujoco_action_resampled_v2_halfcheetah,cvae,specialization,0,1.0,1.0,nan,0.5793979167938232,0.6193731733432413,0.4622139632701874,0.7611819209583365,,,1.0,0.9354585276374817,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.26903247833251953,0.2662651658738667,0.08953063935041428,0.5186834085764837,,,1.0,1.0103930698165893,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__specialization__s1,custom_mujoco_action_resampled_v2_ant,cvae,specialization,1,0.7105263157894737,0.7105263157894737,nan,1.9779554605484009,0.8474841763858088,1.2899045944213867,1.406398044846622,,,1.0,2.333914326263428,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__no_shift__s0,custom_mujoco_action_resampled_v2_walker2d,cvae,no_shift,0,1.0,1.0,nan,0.00901652593165636,0.00899033133751929,0.003857851028442383,0.09495538916594655,,,1.0,1.0029136405715942,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_history_conditioned,conflation,0,1.0,1.0,nan,0.00035529257729649544,0.0003533994746355906,0.00018112703401129693,0.018849206277626002,,,1.0,1.0053568349609374,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__conflation__s0,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,conflation,0,0.6724137931034483,0.6724137931034483,nan,0.00019832051475532353,0.00019834378349989647,0.00013380128075368702,0.014082631670086509,,,1.0,0.9998826847801209,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,generalization,1,0.8076923076923077,0.8076923076923077,nan,0.5295755863189697,0.5060656084380296,0.3327673375606537,0.7277194420372247,,,1.0,1.0464563833007812,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__cvae__no_shift__s1,custom_mujoco_action_resampled_v2_hopper,cvae,no_shift,1,1.0,1.0,nan,0.010368049144744873,0.010261037281388502,0.004144229460507631,0.10182361781406549,,,1.0,1.010428951812744,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__cvae__no_shift__s1,custom_mujoco_action_resampled_v2_walker2d,cvae,no_shift,1,1.0,1.0,nan,0.010521468706429005,0.010396316209156408,0.0045133326202631,0.10257421072778969,,,1.0,1.01203815801239,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.3991362154483795,0.40671636403694306,0.14893727004528046,0.6317722813232467,,,1.0,0.9813625679740906,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__cvae__single_shift__s1,custom_mujoco_action_resampled_v2_halfcheetah,cvae,single_shift,1,1.0,1.0,nan,0.19008797407150269,0.18730958495892794,0.006129877641797066,0.43599079585640643,,,1.0,1.0148331390151977,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,single_shift,1,0.9827586206896551,0.9827586206896551,nan,0.7178201675415039,0.4691182524463512,0.18351000547409058,0.84724268515078,,,1.0,1.5301475988159179,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,new_policy,0,0.6666666666666666,1.0,1.805114984512329,0.3081305921077728,0.2922107410662976,0.0012709685834124684,0.5550951198738581,,,1.0,1.054480718208313,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,nan,0.6013261675834656,0.5409998710601319,0.4765129089355469,0.7754522342372002,,,1.0,1.1115088926086425,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v2_hopper,inr_transformer_history_conditioned,conflation,1,1.0,1.0,nan,0.0018417051760479808,0.0018227610927520463,0.0007390910177491605,0.042915092637066284,,,1.0,1.0103930698165893,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v2_hopper,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.7032715082168579,0.6992424540818623,0.5216211676597595,0.8386128476340307,,,1.0,1.0057620273361205,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,single_shift,0,1.0,1.0,nan,0.2886626720428467,0.259703430141142,0.08197043836116791,0.5372733680751789,,,1.0,1.1115088926086425,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_halfcheetah,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.4156431555747986,0.44783704394300944,0.2744128704071045,0.6447039286174691,,,1.0,0.9281124935874939,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.19621196389198303,0.19732617404502162,0.07677382230758667,0.4429581965513033,,,1.0,0.9943534599075318,269,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_fitted_latent,generalization,0,0.9871794871794872,0.9871794871794872,nan,0.5222081542015076,0.5035511366474956,0.30968114733695984,0.722639712582631,,,1.0,1.037050889564514,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_action_resampled_v2_ant,inr_transformer_fitted_latent,specialization,1,1.0,1.0,nan,1.7526479959487915,0.7509478716619228,1.3785675764083862,1.323876125605712,,,1.0,2.333914326263428,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_humanoid,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.30666545033454895,0.2752730041395032,0.10960453003644943,0.5537738259746021,,,1.0,1.1140411363372802,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,nan,0.4895372986793518,0.4767300905841704,0.31569918990135193,0.699669420997768,,,1.0,1.026864694190979,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,no_shift,1,1.0,1.0,nan,0.17015273869037628,0.17054754576550155,0.062063440680503845,0.41249574384516535,,,1.0,0.9976850615272522,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,nan,0.00020490885071922094,0.00020512500402169187,9.358736133435741e-05,0.014314637638418268,,,1.0,0.9989462362060547,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__new_policy__s0,custom_mujoco_action_resampled_v2_ant,cvae,new_policy,0,0.6666666666666666,1.0,1.8634448051452637,0.6241374015808105,0.5299829499125344,0.010556647554039955,0.7900236715319425,,,1.0,1.1776556239852904,358,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_hopper__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_action_resampled_v2_hopper,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,nan,0.1458946019411087,0.1463571797860487,0.10832834988832474,0.38196151892711483,,,1.0,0.996839390827179,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,generalization,0,0.5769230769230769,0.5769230769230769,nan,0.5264700055122375,1.1330129822970085,0.4354606568813324,0.7255825283951078,,,1.0,0.4646637008914947,180,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.48082539439201355,0.4737974903525622,0.2670608162879944,0.6934157442631467,,,1.0,1.0148331390151977,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_history_conditioned,single_shift,1,1.0,1.0,nan,0.21462459862232208,0.2095340645108542,0.0011851013405248523,0.4632759422011055,,,1.0,1.024294541908264,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__cvae__no_shift__s0,custom_mujoco_action_resampled_v2_ant,cvae,no_shift,0,1.0,1.0,nan,0.01281555276364088,0.012731624853461033,0.005972699727863073,0.11320579827747729,,,1.0,1.0065920816192626,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,specialization,1,0.9736842105263158,0.9736842105263158,nan,1.6833418607711792,0.7212526363237127,1.3128135204315186,1.2974366500030663,,,1.0,2.333914326263428,358,38,38,38
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__novel_generalization__s0,custom_mujoco_action_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,novel_generalization,0,0.6666666666666666,1.0,1.3635283708572388,1.3924146890640259,1.1664746626656377,1.0960257053375244,1.1800062241632567,,,1.0,1.1936947570571899,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_ant__inr_diffusion_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_ant,inr_diffusion_history_conditioned,single_shift,0,0.9310344827586207,0.9310344827586207,nan,0.8183453679084778,0.5268612190648042,0.2084173709154129,0.9046244347288425,,,1.0,1.5532465444335937,358,58,58,19
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v2_humanoid,cvae,novel_generalization,0,0.6666666666666666,1.0,0.4629707932472229,0.5937586426734924,0.7165243364112618,0.481472909450531,0.7705573584578195,,,1.0,0.8286650048027039,180,117,117,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_walker2d__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v2_walker2d,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,nan,0.002117729280143976,0.0020925389654310343,0.0006227862904779613,0.046018792684554166,,,1.0,1.01203815801239,358,78,78,0
outputs/suites/action_resampled_v2/runs/custom_mujoco_action_resampled_v2/custom_mujoco_action_resampled_v2_humanoid__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v2_humanoid,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,nan,0.19828788936138153,0.17839523433412408,0.00024041566939558834,0.44529528333610446,,,1.0,1.1115088926086425,358,58,58,19
