run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__conflation__s1,fastf1_stint_full,inr_transformer_history_conditioned,conflation,1,1.0,1.0,nan,0.2700652778148651,0.2247770916238628,0.02802461013197899,0.5196780520811564,,,1.0,1.201480434967041,34,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__new_policy__s0,fastf1_stint_full,inr_diffusion_history_conditioned,new_policy,0,0.5,0.75,1.0912989377975464,0.953005313873291,1.073732828728285,0.19815336167812347,0.9762199106109704,,,1.0,0.8875627980957032,52,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_fitted_latent__conflation__s0,droid_lowdim_full,inr_transformer_fitted_latent,conflation,0,0.5,0.5,nan,0.12542322278022766,0.1577173819700831,0.045112211257219315,0.3541514122239634,,,1.0,0.7952403293380738,25,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__conflation__s1,fastf1_stint_full,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,1.3911899328231812,1.1578964520228283,0.4215472340583801,1.1794871482229814,,,1.0,1.201480434967041,34,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__specialization__s1,droid_lowdim_full,inr_transformer_history_conditioned,specialization,1,0.5,0.5,nan,0.15410250425338745,0.21911776523683052,0.03182736411690712,0.3925589181936738,,,1.0,0.7032862172851563,49,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__conflation__s1,droid_lowdim_full,inr_transformer_history_conditioned,conflation,1,0.8333333333333334,0.8333333333333334,nan,0.1851813644170761,0.2057907436490056,0.09914012253284454,0.4303270435576599,,,1.0,0.8998527394065857,25,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__novel_generalization__s1,droid_lowdim_full,cvae,novel_generalization,1,0.38461538461538464,0.45454545454545453,4.43216609954834,0.1934279203414917,0.14655280984458197,0.1184723898768425,0.4398044114620631,,,1.0,1.3198513255844115,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__new_policy__s1,droid_lowdim_full,cvae,new_policy,1,0.6153846153846154,0.7272727272727273,3.361215591430664,0.06871470808982849,0.0793383823023504,0.03199812024831772,0.2621349043714486,,,1.0,0.8660966621170044,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__generalization__s1,fastf1_stint_full,inr_transformer_fitted_latent,generalization,1,0.6666666666666666,0.6666666666666666,nan,1.8552106618881226,1.4117933599943362,1.2026569843292236,1.3620611814041697,,,1.0,1.3140808807144164,8,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__no_shift__s1,fastf1_stint_full,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,nan,0.4713185727596283,0.43226031546195137,0.07780151814222336,0.6865264545227869,,,1.0,1.0903581844100951,52,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_diffusion_history_conditioned__new_policy__s0,droid_lowdim_full,inr_diffusion_history_conditioned,new_policy,0,0.6153846153846154,0.7272727272727273,1.9094465970993042,0.18080094456672668,0.206819651187626,0.028952706605196,0.4252069432249745,,,1.0,0.8741961584815979,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_diffusion_history_conditioned__no_shift__s0,droid_lowdim_full,inr_diffusion_history_conditioned,no_shift,0,0.7272727272727273,0.7272727272727273,nan,0.18295501172542572,0.20404271638918672,0.03073170967400074,0.4277324066813569,,,1.0,0.8966505394706726,49,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_diffusion_history_conditioned__conflation__s1,droid_lowdim_full,inr_diffusion_history_conditioned,conflation,1,0.6666666666666666,0.6666666666666666,nan,0.2197238951921463,0.24417761436948537,0.08622687309980392,0.46874715486298824,,,1.0,0.8998527394065857,25,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__novel_generalization__s0,droid_lowdim_full,cvae,novel_generalization,0,0.15384615384615385,0.18181818181818182,4.107983112335205,0.18940399587154388,0.1612881946688913,0.12219488620758057,0.4352056937489948,,,1.0,1.1743202672729491,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__specialization__s0,fastf1_stint_full,cvae,specialization,0,0.5,0.5,nan,0.4424513578414917,0.5809039117244874,0.2475348860025406,0.6651701720924441,,,1.0,0.7616601453552246,52,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__single_shift__s0,droid_lowdim_full,cvae,single_shift,0,0.6666666666666666,0.6666666666666666,nan,0.08058337867259979,0.0947252078405972,0.0404716394841671,0.2838721167578806,,,1.0,0.8507068024406433,49,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__novel_generalization__s0,fastf1_stint_full,inr_transformer_history_conditioned,novel_generalization,0,0.3333333333333333,0.5,9.775952339172363,1.1844691038131714,1.179297694685041,0.8266163468360901,1.08833317684116,,,1.0,1.004385160041809,8,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__specialization__s1,fastf1_stint_full,inr_transformer_history_conditioned,specialization,1,0.0,0.0,nan,0.675733208656311,0.7890464385091076,0.15550917387008667,0.8220299317277389,,,1.0,0.856392191482544,52,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__single_shift__s1,droid_lowdim_full,inr_transformer_history_conditioned,single_shift,1,0.3333333333333333,0.3333333333333333,nan,0.13373051583766937,0.1407319887017294,0.05993514508008957,0.3656918317896496,,,1.0,0.9502495990524292,49,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__conflation__s1,fastf1_stint_full,inr_transformer_fitted_latent,conflation,1,1.0,1.0,nan,0.58394455909729,0.48602086401291156,0.09247156977653503,0.7641626522523134,,,1.0,1.201480434967041,34,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__specialization__s1,fastf1_stint_full,inr_transformer_fitted_latent,specialization,1,1.0,1.0,nan,0.5468028783798218,0.6384958711886707,0.22131845355033875,0.7394612081643105,,,1.0,0.856392191482544,52,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__conflation__s0,fastf1_stint_full,inr_transformer_fitted_latent,conflation,0,1.0,1.0,nan,0.28928670287132263,0.346446704114758,0.0741327553987503,0.5378537932108712,,,1.0,0.8350106940994263,34,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__specialization__s0,fastf1_stint_full,inr_transformer_history_conditioned,specialization,0,0.5,0.5,nan,0.37157461047172546,0.4878483044408602,0.0901261493563652,0.6095692007243521,,,1.0,0.7616601453552246,52,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__no_shift__s1,droid_lowdim_full,cvae,no_shift,1,0.6363636363636364,0.6363636363636364,nan,0.07518567889928818,0.08517999764305971,0.033827539533376694,0.2742000709323179,,,1.0,0.8826682434806824,49,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_history_conditioned__single_shift__s0,fastf1_stint_full,inr_transformer_history_conditioned,single_shift,0,0.875,0.875,nan,0.23126168549060822,0.2542368950802937,0.024694951251149178,0.48089675138288074,,,1.0,0.9096307025680542,52,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_fitted_latent__novel_generalization__s0,droid_lowdim_full,inr_transformer_fitted_latent,novel_generalization,0,0.5384615384615384,0.6363636363636364,0.0009925269987434149,0.2545887529850006,0.21679669514366487,0.16844291985034943,0.5045678873897947,,,1.0,1.1743202672729491,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__new_policy__s1,fastf1_stint_full,inr_diffusion_history_conditioned,new_policy,1,0.2777777777777778,0.4166666666666667,3.982604742050171,1.169470191001892,0.9705227705348464,0.2142254114151001,1.0814204506120144,,,1.0,1.204989956451416,52,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__new_policy__s0,fastf1_stint_full,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,0.0031779881101101637,0.2972583472728729,0.33491528476706217,0.05370334908366203,0.5452140380372399,,,1.0,0.8875627980957032,52,18,18,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_transformer_fitted_latent__specialization__s0,fastf1_stint_full,inr_transformer_fitted_latent,specialization,0,1.0,1.0,nan,0.4595475196838379,0.6033498306118055,0.15091723203659058,0.6778993433274868,,,1.0,0.7616601453552246,52,2,2,2
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_history_conditioned__no_shift__s1,droid_lowdim_full,inr_transformer_history_conditioned,no_shift,1,0.7272727272727273,0.7272727272727273,nan,0.10709483921527863,0.12133079444771307,0.043926119804382324,0.32725347853808767,,,1.0,0.8826682434806824,49,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_infer_latent_maml__new_policy__s0,droid_lowdim_full,inr_transformer_infer_latent_maml,new_policy,0,0.46153846153846156,0.5454545454545454,9.192188736051321e-05,0.1076476126909256,0.1231389678924008,0.04118547588586807,0.3280969562353872,,,1.0,0.8741961584815979,49,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_infer_latent_maml__novel_generalization__s1,droid_lowdim_full,inr_transformer_infer_latent_maml,novel_generalization,1,0.46153846153846156,0.5454545454545454,0.00019960598729085177,0.24192199110984802,0.18329488058265075,0.16437779366970062,0.49185566084965215,,,1.0,1.3198513255844115,9,13,13,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__generalization__s0,fastf1_stint_full,inr_diffusion_history_conditioned,generalization,0,0.8333333333333334,0.8333333333333334,nan,1.222164273262024,1.2753352885905072,1.005501627922058,1.105515388071113,,,1.0,0.9583082066307068,8,12,12,0
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__cvae__conflation__s1,droid_lowdim_full,cvae,conflation,1,0.6666666666666666,0.6666666666666666,nan,0.09080387651920319,0.10090970726952996,0.04991887882351875,0.3013368157381424,,,1.0,0.8998527394065857,25,6,6,1
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__cvae__single_shift__s0,fastf1_stint_full,cvae,single_shift,0,1.0,1.0,nan,0.3691445589065552,0.4058180510666498,0.11601542681455612,0.6075726778802312,,,1.0,0.9096307025680542,52,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_diffusion_history_conditioned__generalization__s1,droid_lowdim_full,inr_diffusion_history_conditioned,generalization,1,0.45454545454545453,0.45454545454545453,nan,0.48002326488494873,0.3477631762005421,0.3906085789203644,0.6928371128085943,,,1.0,1.3803165422210693,9,11,11,0
outputs/droid_fastf1_full_suite_ver_20260501/fastf1_stint_full__inr_diffusion_history_conditioned__conflation__s0,fastf1_stint_full,inr_diffusion_history_conditioned,conflation,0,0.875,0.875,nan,0.8927059173583984,1.0690951908360855,0.19853761792182922,0.9448311581221263,,,1.0,0.8350106940994263,34,8,8,1
outputs/droid_fastf1_full_suite_ver_20260501/droid_lowdim_full__inr_transformer_infer_latent_maml__generalization__s1,droid_lowdim_full,inr_transformer_infer_latent_maml,generalization,1,0.5454545454545454,0.5454545454545454,nan,0.25958961248397827,0.18806527672722972,0.16872824728488922,0.5094993743705465,,,1.0,1.3803165422210693,9,11,11,0
