run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__no_shift__s0,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,no_shift,0,0.8888888888888888,0.8888888888888888,0.4444444444444444,1.0,nan,0.5756067633628845,0.509177489922465,0.0537126362323761,0.7586875268270097,,,1.0,1.130463884902954,42,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__new_policy__s1,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,new_policy,1,0.35714285714285715,0.5555555555555556,0.2857142857142857,0.7857142857142857,0.9365257024765015,0.9624490141868591,1.126745823990437,0.14043733477592468,0.9810448583968315,,,1.0,0.8541846738586426,42,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__no_shift__s1,fastf1_stint_full_uncapped,state_action_bem,no_shift,1,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,nan,0.13943199813365936,0.2203675635552568,0.054538749158382416,0.37340594282049044,,,1.0,0.6327246890792847,42,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__no_shift__s1,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,no_shift,1,0.5555555555555556,0.5555555555555556,0.6666666666666666,1.0,nan,0.8446173071861267,1.3348891259722764,0.14301025867462158,0.9190306345199417,,,1.0,0.6327246890792847,42,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__generalization__s0,fastf1_stint_full_uncapped,state_action_bem,generalization,0,0.4444444444444444,0.4444444444444444,0.3333333333333333,1.0,nan,0.19299937784671783,0.13736525268512081,0.07751349359750748,0.4393169446387401,,,1.0,1.4050087199935912,18,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__novel_generalization__s1,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,novel_generalization,1,0.5,0.7777777777777778,0.5,1.0,5.416093349456787,0.3202129602432251,0.30566979552653895,0.07091540098190308,0.5658736256826475,,,1.0,1.0475780235061645,18,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__conflation__s1,fastf1_stint_full_uncapped,vqvae,conflation,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,nan,0.27646782994270325,0.36316358863442993,0.06207023561000824,0.5258020824822808,,,1.0,0.7612762914428711,32,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__no_shift__s0,fastf1_stint_full_uncapped,vqvae,no_shift,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,nan,0.449788361787796,0.3978794615154014,0.06076785922050476,0.6706626288886209,,,1.0,1.130463884902954,42,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__generalization__s1,fastf1_stint_full_uncapped,cvae_rnn,generalization,1,0.5555555555555556,0.5555555555555556,0.4444444444444444,1.0,nan,0.29095637798309326,0.3753076988308419,0.05167192965745926,0.539403724480183,,,1.0,0.7752475605735779,18,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__single_shift__s0,fastf1_stint_full_uncapped,vqvae,single_shift,0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,nan,0.6005579233169556,0.41015269422861905,0.071299709379673,0.7749567235123234,,,1.0,1.464230106903076,42,6,6,1
