run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,1.2373186349868774,0.5117577910423279,0.4801632773695189,0.12729287147521973,0.715372484124409,,,1.0,1.06579952104187,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v3_hopper,inr_transformer_history_conditioned,generalization,0,1.0,1.0,nan,0.6777781248092651,0.6484900083446673,0.4501855671405792,0.8232728131119509,,,1.0,1.045163558555603,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v3_humanoid,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.8298600316047668,0.9152385284192663,0.7567750215530396,0.9109665370389666,,,1.0,0.9067144857177735,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__new_policy__s0,custom_mujoco_action_resampled_v3_halfcheetah,cvae,new_policy,0,0.6666666666666666,1.0,0.30278241634368896,0.581852912902832,0.545930919854461,0.15421901643276215,0.7627928374747839,,,1.0,1.06579952104187,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v3_hopper,inr_diffusion_history_conditioned,generalization,0,1.0,1.0,nan,0.905390202999115,0.8662665241125971,0.7546668648719788,0.9515199435635151,,,1.0,1.045163558555603,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,conflation,1,1.0,1.0,nan,0.286618709564209,0.32094617935915426,0.2082078605890274,0.5353678264186306,,,1.0,0.8930429087409973,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_action_resampled_v3_hopper,inr_transformer_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,1.7531695365905762,0.9297956228256226,0.8173217340002911,0.7261534333229065,0.9642591056482809,,,1.0,1.1376127467880248,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v3_humanoid,inr_transformer_history_conditioned,specialization,0,1.0,1.0,nan,0.49775105714797974,0.6156464930418382,0.4206749200820923,0.7055147462299989,,,1.0,0.8085014091262818,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_diffusion_history_conditioned__novel_generalization__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_diffusion_history_conditioned,novel_generalization,0,0.6666666666666666,1.0,0.6646852493286133,0.9492354989051819,0.9726540435345945,0.7595019340515137,0.9742871747617239,,,1.0,0.9759230480918885,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_action_resampled_v3_hopper,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,nan,0.05434362217783928,0.0529009621832852,0.004580690059810877,0.23311718550514304,,,1.0,1.027270959449768,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__cvae__single_shift__s1,custom_mujoco_action_resampled_v3_hopper,cvae,single_shift,1,1.0,1.0,nan,0.27743831276893616,0.26312467208614915,0.028440317139029503,0.526724133459761,,,1.0,1.054398702217102,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_diffusion_history_conditioned__no_shift__s1,custom_mujoco_action_resampled_v3_hopper,inr_diffusion_history_conditioned,no_shift,1,1.0,1.0,nan,0.3845099210739136,0.37430233721380257,0.18900971114635468,0.6200886396910635,,,1.0,1.027270959449768,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__specialization__s1,custom_mujoco_action_resampled_v3_halfcheetah,cvae,specialization,1,0.8421052631578947,0.8421052631578947,nan,0.5524934530258179,0.49281900722149524,0.389040470123291,0.7432990333814634,,,1.0,1.1210879550704955,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_transformer_fitted_latent__novel_generalization__s0,custom_mujoco_action_resampled_v3_humanoid,inr_transformer_fitted_latent,novel_generalization,0,0.6666666666666666,1.0,6.460487365722656,0.9154068231582642,0.6917465686186534,0.7658578753471375,0.956768949725201,,,1.0,1.3233268724212646,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__cvae__no_shift__s0,custom_mujoco_action_resampled_v3_humanoid,cvae,no_shift,0,1.0,1.0,nan,0.22832836210727692,0.22936609769527638,0.12206463515758514,0.4778371711234664,,,1.0,0.995475636554718,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_action_resampled_v3_humanoid,inr_transformer_fitted_latent,specialization,1,1.0,1.0,nan,0.45366501808166504,0.5611184012306477,0.3751939535140991,0.673546596815443,,,1.0,0.8085014091262818,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,nan,0.4081261456012726,0.36523950374951947,0.1148274838924408,0.6388475135752448,,,1.0,1.1174206004867553,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__conflation__s0,custom_mujoco_action_resampled_v3_halfcheetah,cvae,conflation,0,1.0,1.0,nan,0.2549484074115753,0.25093330519932994,0.014031521044671535,0.5049241600592859,,,1.0,1.016000674797058,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__no_shift__s1,custom_mujoco_action_resampled_v3_ant,cvae,no_shift,1,1.0,1.0,nan,0.2628251910209656,0.27901696771671053,0.17334136366844177,0.5126647940135597,,,1.0,0.9419684873352051,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_action_resampled_v3_ant,inr_transformer_fitted_latent,new_policy,0,0.3333333333333333,0.5,6.025132179260254,0.8509838581085205,0.874836828013845,0.3222252130508423,0.922487863393617,,,1.0,0.9727343784103394,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__novel_generalization__s1,custom_mujoco_action_resampled_v3_halfcheetah,cvae,novel_generalization,1,0.6666666666666666,1.0,0.6035104990005493,0.7518430352210999,0.7703917196044229,0.5692315697669983,0.8670888277570528,,,1.0,0.9759230480918885,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_fitted_latent__conflation__s1,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_fitted_latent,conflation,1,0.3275862068965517,0.3275862068965517,nan,0.18920697271823883,0.22263465349655548,0.039883095771074295,0.4349792784929402,,,1.0,0.8498540983924866,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_diffusion_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_diffusion_history_conditioned,single_shift,0,0.7068965517241379,0.7068965517241379,nan,1.025633454322815,0.9178580150357374,0.8101038336753845,1.012735629037912,,,1.0,1.1174206004867553,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,nan,0.18189772963523865,0.21024152689524533,0.029763473197817802,0.42649470059455447,,,1.0,0.8651845918426514,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_diffusion_history_conditioned__new_policy__s1,custom_mujoco_action_resampled_v3_hopper,inr_diffusion_history_conditioned,new_policy,1,0.6666666666666666,1.0,5.220436096191406,0.8990558385848999,0.8009815370396804,0.487635999917984,0.9481855507151012,,,1.0,1.1224426494369506,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_fitted_latent__specialization__s0,custom_mujoco_action_resampled_v3_hopper,inr_transformer_fitted_latent,specialization,0,0.5,0.5,nan,0.685127854347229,0.6307852667735596,0.47809454798698425,0.827724503894399,,,1.0,1.0861506925354003,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_fitted_latent__specialization__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_fitted_latent,specialization,0,0.9210526315789473,0.9210526315789473,nan,0.495818555355072,0.4422655270824797,0.368325799703598,0.7041438456416927,,,1.0,1.1210879550704955,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_action_resampled_v3_humanoid,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.8945322632789612,0.8511042947488003,0.7772465944290161,0.9457971575760635,,,1.0,1.0510254369506835,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__single_shift__s0,custom_mujoco_action_resampled_v3_ant,cvae,single_shift,0,1.0,1.0,nan,0.2669106125831604,0.3588439658906163,0.19034552574157715,0.5166339251183185,,,1.0,0.7438068853149414,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_fitted_latent,single_shift,0,0.9482758620689655,0.9482758620689655,nan,0.4330577850341797,0.38755128091028307,0.10991218686103821,0.6580712613647398,,,1.0,1.1174206004867553,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__cvae__conflation__s1,custom_mujoco_action_resampled_v3_walker2d,cvae,conflation,1,1.0,1.0,nan,0.1944579929113388,0.22881338488472244,0.03622519597411156,0.4409739140939505,,,1.0,0.8498540983924866,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_fitted_latent__generalization__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_fitted_latent,generalization,1,0.9487179487179487,0.9487179487179487,nan,1.3611341714859009,0.628972911664231,1.0786640644073486,1.1666765496425737,,,1.0,2.164058493209839,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__generalization__s1,custom_mujoco_action_resampled_v3_halfcheetah,cvae,generalization,1,1.0,1.0,nan,0.6941460371017456,0.7349521203995008,0.532688558101654,0.8331542696894408,,,1.0,0.9444779024848938,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__cvae__generalization__s0,custom_mujoco_action_resampled_v3_hopper,cvae,generalization,0,1.0,1.0,nan,0.8001940846443176,0.7656161354785191,0.4812137186527252,0.8945356810347577,,,1.0,1.045163558555603,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__cvae__specialization__s1,custom_mujoco_action_resampled_v3_hopper,cvae,specialization,1,0.868421052631579,0.868421052631579,nan,0.751268208026886,0.6916795369095622,0.4944320619106293,0.8667572947641606,,,1.0,1.0861506925354003,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v3_humanoid,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,0.2838151454925537,0.9182674288749695,0.921250140166491,0.8791873455047607,0.9582627139125103,,,1.0,0.9967623220214844,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__cvae__conflation__s0,custom_mujoco_action_resampled_v3_humanoid,cvae,conflation,0,1.0,1.0,nan,0.23302379250526428,0.22171089710381414,0.1293513923883438,0.48272538000944626,,,1.0,1.0510254369506835,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__new_policy__s0,custom_mujoco_action_resampled_v3_ant,cvae,new_policy,0,0.6666666666666666,1.0,0.9827811121940613,0.8371787071228027,0.8606447203921544,0.25805485248565674,0.9149747029961007,,,1.0,0.9727343784103394,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v3_walker2d,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,1.1042038202285767,1.3136764273854533,0.9582709670066833,1.0508110297425397,,,1.0,0.8405447469482422,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_history_conditioned__new_policy__s1,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_history_conditioned,new_policy,1,0.6666666666666666,1.0,0.7679133415222168,0.6616641879081726,0.6850224809955046,0.12053144723176956,0.813427432478259,,,1.0,0.9659014211425782,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__no_shift__s0,custom_mujoco_action_resampled_v3_ant,cvae,no_shift,0,1.0,1.0,nan,0.23209108412265778,0.2463894357859413,0.1513814777135849,0.4817583254315983,,,1.0,0.9419684873352051,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_history_conditioned,specialization,0,1.0,1.0,nan,0.5385652780532837,0.4803952050483122,0.39779219031333923,0.7338700689177095,,,1.0,1.1210879550704955,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v3_ant,cvae,novel_generalization,0,0.5982905982905983,0.8974358974358975,0.9178924560546875,3.349762439727783,1.5072015356532615,1.6875026226043701,1.8302356241008377,,,1.0,2.222504662109375,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_fitted_latent__new_policy__s1,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_fitted_latent,new_policy,1,0.6666666666666666,1.0,5.991888046264648,0.6543847918510437,0.6774861052352142,0.14225848019123077,0.8089405366595518,,,1.0,0.9659014211425782,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__cvae__specialization__s0,custom_mujoco_action_resampled_v3_walker2d,cvae,specialization,0,1.0,1.0,nan,0.6049765348434448,0.733838596457218,0.3937394917011261,0.7778023751850112,,,1.0,0.8243999944458008,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__cvae__generalization__s1,custom_mujoco_action_resampled_v3_walker2d,cvae,generalization,1,1.0,1.0,nan,0.7495326399803162,0.758674888083003,0.5137922167778015,0.8657555313021777,,,1.0,0.9879497156867981,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_history_conditioned,generalization,1,1.0,1.0,nan,0.49625226855278015,0.5254249646785328,0.3720008432865143,0.7044517503369412,,,1.0,0.9444779024848938,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_fitted_latent__no_shift__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_fitted_latent,no_shift,1,1.0,1.0,nan,0.24112294614315033,0.2559777204705419,0.16646261513233185,0.4910427131555363,,,1.0,0.9419684873352051,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v3_ant,inr_diffusion_history_conditioned,generalization,0,0.5256410256410257,0.5256410256410257,nan,2.5032224655151367,1.1567258802705618,2.238165855407715,1.582157534986683,,,1.0,2.164058493209839,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__cvae__generalization__s0,custom_mujoco_action_resampled_v3_ant,cvae,generalization,0,0.8974358974358975,0.8974358974358975,nan,2.6570563316345215,1.2278116973138946,1.1503467559814453,1.630047953783729,,,1.0,2.164058493209839,180,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v3_humanoid,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,nan,0.2299940139055252,0.2310393197582623,0.1525057852268219,0.4795769113557545,,,1.0,0.995475636554718,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v3_hopper,inr_transformer_history_conditioned,single_shift,0,1.0,1.0,nan,0.2524559497833252,0.23943120306624222,0.01713574305176735,0.5024499475403746,,,1.0,1.054398702217102,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_diffusion_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v3_humanoid,inr_diffusion_history_conditioned,conflation,0,1.0,1.0,nan,0.8929710388183594,0.8496188649906669,0.7842928171157837,0.944971448678932,,,1.0,1.0510254369506835,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v3_ant,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,1.7541818618774414,1.1053050756454468,1.1362866371102838,0.9585025310516357,1.0513349017536928,,,1.0,0.9727343784103394,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_history_conditioned__novel_generalization__s0,custom_mujoco_action_resampled_v3_hopper,inr_transformer_history_conditioned,novel_generalization,0,0.6666666666666666,1.0,1.2058459520339966,0.961536169052124,0.8452227454087153,0.705798327922821,0.9805795067469665,,,1.0,1.1376127467880248,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__new_policy__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,new_policy,1,0.6666666666666666,1.0,2.895693063735962,0.8558269143104553,0.8798156344685417,0.3235209286212921,0.9251091364322673,,,1.0,0.9727343784103394,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_hopper__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_action_resampled_v3_hopper,inr_transformer_fitted_latent,specialization,1,0.9736842105263158,0.9736842105263158,nan,0.5595821738243103,0.51519754825003,0.36452433466911316,0.748052253405008,,,1.0,1.0861506925354003,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__cvae__new_policy__s1,custom_mujoco_action_resampled_v3_humanoid,cvae,new_policy,1,0.6666666666666666,1.0,0.2598651647567749,0.5375676155090332,0.5393137397276604,0.2247442603111267,0.7331900268750478,,,1.0,0.9967623220214844,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_transformer_fitted_latent__conflation__s0,custom_mujoco_action_resampled_v3_halfcheetah,inr_transformer_fitted_latent,conflation,0,1.0,1.0,nan,0.21250909566879272,0.2091623568175686,0.016650689765810966,0.4609870883970534,,,1.0,1.016000674797058,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_fitted_latent__conflation__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_fitted_latent,conflation,1,0.3275862068965517,0.3275862068965517,nan,0.30898502469062805,0.34599124148047034,0.20778673887252808,0.5558642142561689,,,1.0,0.8930429087409973,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,0.6451518535614014,2.279505491256714,1.0256471134207832,1.9038358926773071,1.5098031299665244,,,1.0,2.222504662109375,180,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v3_ant,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.6769891381263733,1.4475517489210419,0.5824593305587769,0.8227934966480795,,,1.0,0.4676787124404907,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,specialization,0,0.9736842105263158,0.9736842105263158,nan,0.3762158751487732,0.8044323274531004,0.31971439719200134,0.6133643901864316,,,1.0,0.4676787124404907,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__inr_diffusion_history_conditioned__specialization__s1,custom_mujoco_action_resampled_v3_halfcheetah,inr_diffusion_history_conditioned,specialization,1,0.9210526315789473,0.9210526315789473,nan,1.2272510528564453,1.0946964930858383,0.9659748077392578,1.1078136363380102,,,1.0,1.1210879550704955,358,38,38,38
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__cvae__single_shift__s0,custom_mujoco_action_resampled_v3_humanoid,cvae,single_shift,0,1.0,1.0,nan,0.2808259427547455,0.30971816065388874,0.18368972837924957,0.5299301300688096,,,1.0,0.9067144857177735,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_history_conditioned,conflation,0,1.0,1.0,nan,0.16251859068870544,0.19123116661567216,0.02086869813501835,0.40313594566685,,,1.0,0.8498540983924866,269,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__single_shift__s0,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,single_shift,0,0.9827586206896551,0.9827586206896551,nan,0.2829362452030182,0.3803893870694916,0.20374220609664917,0.5319175172928771,,,1.0,0.7438068853149414,358,58,58,19
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_humanoid__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_action_resampled_v3_humanoid,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,6.241321563720703,0.5685895681381226,0.5704364576953452,0.3505762815475464,0.7540487836593349,,,1.0,0.9967623220214844,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_ant__inr_transformer_history_conditioned__new_policy__s0,custom_mujoco_action_resampled_v3_ant,inr_transformer_history_conditioned,new_policy,0,0.6666666666666666,1.0,2.1702940464019775,0.8246716856956482,0.8477871287363586,0.36016222834587097,0.9081143571685497,,,1.0,0.9727343784103394,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_halfcheetah__cvae__no_shift__s1,custom_mujoco_action_resampled_v3_halfcheetah,cvae,no_shift,1,1.0,1.0,nan,0.39006808400154114,0.3803327877150387,0.002735348418354988,0.6245543082883515,,,1.0,1.0255967841873168,358,78,78,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_transformer_fitted_latent__new_policy__s0,custom_mujoco_action_resampled_v3_walker2d,inr_transformer_fitted_latent,new_policy,0,0.6666666666666666,1.0,0.9351717829704285,0.642065703868866,0.6647321246399633,0.12307213991880417,0.8012900248155258,,,1.0,0.9659014211425782,358,117,117,0
outputs/suites/action_resampled_v3/runs/custom_mujoco_action_resampled_v3/custom_mujoco_action_resampled_v3_walker2d__inr_diffusion_history_conditioned__generalization__s1,custom_mujoco_action_resampled_v3_walker2d,inr_diffusion_history_conditioned,generalization,1,1.0,1.0,nan,0.9833940267562866,0.9953887441251557,0.8367152214050293,0.9916622543771073,,,1.0,0.9879497156867981,180,78,78,0
