run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__new_policy__s1,custom_mujoco_action_resampled_v4_hopper20x,cvae,new_policy,1,0.6666666666666666,1.0,1.0,1.0,1.4922773838043213,1.0339192152023315,0.8675747989974882,0.3373135030269623,1.0168181819786326,,,1.0,1.191734956336975,358,117,117,0
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_action_resampled_v4_hopper20x,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,1.0,1.0,nan,0.17866873741149902,0.18056557412584762,0.11327841132879257,0.4226922490553843,,,1.0,0.9894950257072449,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__novel_generalization__s0,custom_mujoco_action_resampled_v4_hopper20x,cvae,novel_generalization,0,0.49572649572649574,0.7435897435897436,1.0,1.0,0.9322755336761475,1.0291118621826172,1.4142701732191654,0.6354479193687439,1.0144515080488654,,,1.0,0.7276628480682373,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__inr_transformer_history_conditioned__single_shift__s1,custom_mujoco_action_resampled_v4_hopper20x,inr_transformer_history_conditioned,single_shift,1,1.0,1.0,1.0,1.0,nan,0.4825074374675751,0.32356247454498216,0.283051997423172,0.6946275530581659,,,1.0,1.491234229637146,358,58,58,19
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__conflation__s1,custom_mujoco_action_resampled_v4_hopper20x,cvae,conflation,1,1.0,1.0,1.0,1.0,nan,0.13395236432552338,0.1236291447404267,0.03952677175402641,0.36599503319788834,,,1.0,1.0835015044937133,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__generalization__s1,custom_mujoco_action_resampled_v4_hopper20x,cvae,generalization,1,0.7051282051282052,0.7051282051282052,0.9871794871794872,0.9871794871794872,nan,0.8604544401168823,1.3693261257375622,0.42207637429237366,0.9276068348804263,,,1.0,0.6283780203590393,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_action_resampled_v4_hopper20x,inr_diffusion_history_conditioned,generalization,0,0.6923076923076923,0.6923076923076923,1.0,1.0,nan,0.5947936773300171,0.9565297446485207,0.38583552837371826,0.7712286803082579,,,1.0,0.6218245492706299,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__single_shift__s1,custom_mujoco_action_resampled_v4_hopper20x,cvae,single_shift,1,0.7413793103448276,0.7413793103448276,1.0,1.0,nan,0.5626555681228638,0.3773086460466856,0.2721700072288513,0.7501037049121033,,,1.0,1.491234229637146,358,58,58,19
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__inr_transformer_history_conditioned__specialization__s0,custom_mujoco_action_resampled_v4_hopper20x,inr_transformer_history_conditioned,specialization,0,0.5,0.5,1.0,1.0,nan,0.7625048756599426,0.4381133927355721,0.41814419627189636,0.873215251618948,,,1.0,1.7404281364212035,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/action_resampled_v4_hopper20x/runs/custom_mujoco_action_resampled_v4_hopper20x/custom_mujoco_action_resampled_v4_hopper20x__cvae__no_shift__s1,custom_mujoco_action_resampled_v4_hopper20x,cvae,no_shift,1,1.0,1.0,1.0,1.0,nan,0.20276224613189697,0.20138793816788383,0.13335345685482025,0.45029129031316717,,,1.0,1.006824182106018,358,78,78,0
