run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_fitted_latent__novel_generalization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,novel_generalization,0,0.33101529902642557,0.49377593360995853,0.4200278164116829,0.9095966620305981,0.005807468201965094,nan,nan,nan,,0.06692872480432223,5.906666478168075,1.0,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_fitted_latent__specialization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,specialization,0,0.5024154589371981,0.5024154589371981,0.4975845410628019,0.9758454106280193,nan,nan,nan,nan,,0.10266547634230327,5.1861120631934705,1.0,,2244,207,207,207
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_history_conditioned__single_shift__s0,lichess_full_2Xepisode,inr_transformer_history_conditioned,single_shift,0,0.7254335260115607,0.7254335260115607,0.8641618497109826,0.9624277456647399,nan,nan,nan,nan,,0.2102387610238761,4.442645671973308,1.0,,2244,346,346,103
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_history_conditioned__specialization__s0,lichess_full_2Xepisode,inr_transformer_history_conditioned,specialization,0,0.6763285024154589,0.6763285024154589,0.5217391304347826,0.966183574879227,nan,nan,nan,nan,,0.09475832164264762,5.299595699886813,1.0,,2244,207,207,207
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_diffusion_history_conditioned__no_shift__s0,lichess_full_2Xepisode,inr_diffusion_history_conditioned,no_shift,0,0.6846473029045643,0.6846473029045643,0.5705394190871369,0.970954356846473,nan,nan,nan,nan,,0.0007523088097955796,0.0,1.0,,2244,482,482,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_history_conditioned__novel_generalization__s0,lichess_full_2Xepisode,inr_transformer_history_conditioned,novel_generalization,0,0.41168289290681503,0.6141078838174274,0.4047287899860918,0.8789986091794159,1.7295243740081787,nan,nan,nan,,0.06365588418646533,5.946302151427322,1.0,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_fitted_latent__generalization__s0,lichess_full_2Xepisode,inr_transformer_fitted_latent,generalization,0,0.495850622406639,0.495850622406639,0.5975103734439834,0.9730290456431535,nan,nan,nan,nan,,0.06744837605063816,5.881450610721434,1.0,,962,482,482,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_transformer_history_conditioned__new_policy__s0,lichess_full_2Xepisode,inr_transformer_history_conditioned,new_policy,0,0.5076495132127955,0.7572614107883817,0.38386648122392214,0.8887343532684284,2.6332595348358154,nan,nan,nan,,0.2039551153286694,4.435949822447179,1.0,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__cvae__conflation__s0,lichess_full_2Xepisode,cvae,conflation,0,0.9421965317919075,0.9421965317919075,0.7514450867052023,0.9797687861271677,nan,nan,nan,nan,,0.14338567433856744,5.28288602576663,1.0,,1608,346,346,103
/mnt/data/INR/outputs/lichess/2x_hk240/lichess_full_2Xepisode__inr_diffusion_history_conditioned__generalization__s0,lichess_full_2Xepisode,inr_diffusion_history_conditioned,generalization,0,0.5456431535269709,0.5456431535269709,0.5705394190871369,0.9771784232365145,nan,nan,nan,nan,,0.0006744837605063816,0.0,1.0,,962,482,482,0
