run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__inr_diffusion_history_conditioned_shuffle__single_shift__s1,custom_mujoco_hopper,inr_diffusion_history_conditioned_shuffle,single_shift,1,1.0,1.0,1.0,1.0,nan,0.9429787993431091,0.9019494818357908,0.4655589163303375,0.9710709548447576,,,1.0,1.0454895959625243,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_history_conditioned_shuffle__no_shift__s0,custom_mujoco_walker2d,inr_transformer_history_conditioned_shuffle,no_shift,0,1.0,1.0,1.0,1.0,nan,0.13674934208393097,0.13637919745605837,0.030367381870746613,0.3697963521776965,,,1.0,1.0027140842208861,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_transformer_fitted_latent_shuffle__specialization__s1,custom_mujoco_walker2d,inr_transformer_fitted_latent_shuffle,specialization,1,0.9444444444444444,0.9444444444444444,0.9722222222222222,1.0,nan,0.6662964224815369,0.4604768502742786,0.29175177216529846,0.8162698221063528,,,1.0,1.4469705091247558,376,36,36,36
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_fitted_latent_shuffle__conflation__s0,custom_mujoco_humanoid,inr_transformer_fitted_latent_shuffle,conflation,0,0.864406779661017,0.864406779661017,0.847457627118644,0.8813559322033898,nan,0.15456931293010712,0.15295571087908064,0.03949036821722984,0.39315304008758106,,,1.0,1.01054947240448,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__state_action_bem__no_shift__s1,custom_mujoco_hopper,state_action_bem,no_shift,1,1.0,1.0,1.0,1.0,nan,0.5872756838798523,0.5893676265156678,0.19074533879756927,0.7663391441652008,,,1.0,0.9964505301246643,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__inr_transformer_history_conditioned_shuffle__conflation__s0,custom_mujoco_hopper,inr_transformer_history_conditioned_shuffle,conflation,0,1.0,1.0,1.0,1.0,nan,0.12339355051517487,0.12171622303924153,0.03563913702964783,0.351274181395637,,,1.0,1.0137806401977538,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_transformer_history_conditioned_shuffle__no_shift__s0,custom_mujoco_halfcheetah,inr_transformer_history_conditioned_shuffle,no_shift,0,1.0,1.0,1.0,1.0,nan,0.04673102870583534,0.046914757087036775,0.004698875825852156,0.2161736077920599,,,1.0,0.9960837827453614,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__inr_diffusion_history_conditioned_shuffle__new_policy__s0,custom_mujoco_walker2d,inr_diffusion_history_conditioned_shuffle,new_policy,0,0.6666666666666666,1.0,0.9186991869918699,0.991869918699187,2.4613356590270996,0.8984662294387817,0.7986338228361717,0.5531859993934631,0.9478745852900486,,,1.0,1.1250039802322387,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_fitted_latent_shuffle__single_shift__s1,custom_mujoco_humanoid,inr_transformer_fitted_latent_shuffle,single_shift,1,0.9661016949152542,0.9661016949152542,0.9491525423728814,0.9491525423728814,nan,0.3076005280017853,0.2755692577561006,0.03401544690132141,0.5546174609600615,,,1.0,1.1162367330322265,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__inr_transformer_fitted_latent_shuffle__specialization__s1,custom_mujoco_hopper,inr_transformer_fitted_latent_shuffle,specialization,1,0.8611111111111112,0.8611111111111112,0.8055555555555556,0.8888888888888888,nan,0.1446123570203781,0.15714496027769975,0.03416634723544121,0.38027931447868435,,,1.0,0.9202481375465393,376,36,36,36
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__vqvae__new_policy__s0,custom_mujoco_walker2d,vqvae,new_policy,0,0.6666666666666666,1.0,0.9349593495934959,0.975609756097561,0.6551335453987122,0.4951864778995514,0.44016420083894126,0.13291819393634796,0.7036948755672101,,,1.0,1.1250039802322387,376,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned_shuffle__single_shift__s0,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned_shuffle,single_shift,0,1.0,1.0,1.0,1.0,nan,0.5405727028846741,0.537259943236414,0.27736005187034607,0.7352364945272195,,,1.0,1.0061660276184081,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__vqvae__novel_generalization__s1,custom_mujoco_halfcheetah,vqvae,novel_generalization,1,0.6422764227642277,0.9634146341463414,0.926829268292683,0.991869918699187,0.3872333765029907,0.36000436544418335,0.35401792124266745,0.26004698872566223,0.6000036378591245,,,1.0,1.0169100032577514,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_transformer_fitted_latent_shuffle__no_shift__s0,custom_mujoco_halfcheetah,inr_transformer_fitted_latent_shuffle,no_shift,0,0.9878048780487805,0.9878048780487805,0.9634146341463414,0.9878048780487805,nan,0.0352090522646904,0.03534748067843128,0.006018975283950567,0.1876407532085991,,,1.0,0.9960837827453614,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__cvae_rnn__generalization__s1,custom_mujoco_walker2d,cvae_rnn,generalization,1,0.9878048780487805,0.9878048780487805,0.9878048780487805,1.0,nan,0.3053484261035919,0.37631036100637305,0.19842760264873505,0.5525834109920347,,,1.0,0.8114271031150818,160,82,82,0
