run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_fitted_latent__new_policy__s1,custom_mujoco_walker2d,inr_transformer_fitted_latent,new_policy,1,0.358974358974359,0.5384615384615384,0.12822042405605316,0.44086381793022156,0.40314502954934184,0.11083974689245224,0.6639757660714897,,,1.0,1.0935613380203246,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_ant,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.718312680721283,0.7329936071111183,0.4218178987503052,0.8475332918070434,,,1.0,0.9799712763557434,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_halfcheetah,inr_transformer_history_conditioned,specialization,1,1.0,1.0,nan,0.14524206519126892,0.14141496070222798,0.010749132372438908,0.38110636991694186,,,1.0,1.0270629392395019,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_humanoid__cvae__single_shift__s1,custom_mujoco_humanoid,cvae,single_shift,1,1.0,1.0,nan,0.22693806886672974,0.21562667854832177,0.11593176424503326,0.47638017262133164,,,1.0,1.0524582134017944,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned__novel_generalization__s1,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,4.955928802490234,0.8171420693397522,0.8106215814537756,0.6250303387641907,0.9039591082232382,,,1.0,1.008043812347412,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_history_conditioned__conflation__s0,custom_mujoco_halfcheetah,inr_transformer_history_conditioned,conflation,0,1.0,1.0,nan,0.0534520260989666,0.05296329774611064,0.00669656740501523,0.2311969422353302,,,1.0,1.0092276798019408,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_hopper__cvae__specialization__s1,custom_mujoco_hopper,cvae,specialization,1,1.0,1.0,nan,0.3506111800670624,0.36098997011221146,0.13807731866836548,0.5921242944408398,,,1.0,0.9712490902671814,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_halfcheetah,inr_transformer_history_conditioned,generalization,0,1.0,1.0,nan,0.07077861577272415,0.07065389063725191,0.015650099143385887,0.2660425074545873,,,1.0,1.0017652974853515,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_walker2d,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,nan,0.6597705483436584,0.6392703130798081,0.36408451199531555,0.8122626104553,,,1.0,1.0320681796798705,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__conflation__s1,custom_mujoco_humanoid,inr_transformer_fitted_latent,conflation,1,0.6724137931034483,0.6724137931034483,nan,0.20794609189033508,0.19702228483150724,0.09598056972026825,0.456011065534966,,,1.0,1.055444525314331,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_diffusion_history_conditioned__new_policy__s0,custom_mujoco_humanoid,inr_diffusion_history_conditioned,new_policy,0,0.6666666666666666,1.0,5.077596664428711,1.1794229745864868,1.0036556887595631,0.9215683341026306,1.086012419167703,,,1.0,1.1751270757446288,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,nan,0.49122491478919983,0.479695703311359,0.18731677532196045,0.7008743930186063,,,1.0,1.0240344272384643,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_history_conditioned__no_shift__s0,custom_mujoco_halfcheetah,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,nan,0.03644900768995285,0.0362350455412835,0.004726474639028311,0.19091623212800124,,,1.0,1.0059048400650024,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_ant__cvae__novel_generalization__s1,custom_mujoco_ant,cvae,novel_generalization,1,0.6581196581196581,0.9871794871794872,2.622004747390747,92587960.0,80771544.80554183,0.3057422339916229,9622.26376691057,,,1.0,1.14629428250885,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__cvae__novel_generalization__s1,custom_mujoco_hopper,cvae,novel_generalization,1,0.6666666666666666,1.0,2.7946817874908447,0.9536188840866089,0.7728905526844967,0.3656162917613983,0.9765341182399153,,,1.0,1.2338343129882812,180,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__inr_transformer_history_conditioned__specialization__s1,custom_mujoco_walker2d,inr_transformer_history_conditioned,specialization,1,0.9473684210526315,0.9473684210526315,nan,0.23860806226730347,0.21543646794689286,0.05765169858932495,0.48847524222554356,,,1.0,1.1075565086135863,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_history_conditioned__no_shift__s1,custom_mujoco_ant,inr_transformer_history_conditioned,no_shift,1,1.0,1.0,nan,0.12656269967556,0.1256279804004725,0.048812657594680786,0.3557565174041932,,,1.0,1.007440374923706,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__cvae__conflation__s0,custom_mujoco_halfcheetah,cvae,conflation,0,1.0,1.0,nan,0.09938585758209229,0.098477142047468,0.018039366230368614,0.315255226097986,,,1.0,1.0092276798019408,269,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_humanoid,inr_transformer_fitted_latent,generalization,0,0.5128205128205128,0.5128205128205128,nan,0.25002479553222656,0.25060064864375164,0.13642001152038574,0.5000247949174387,,,1.0,0.997702108455658,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_diffusion_history_conditioned__generalization__s0,custom_mujoco_ant,inr_diffusion_history_conditioned,generalization,0,1.0,1.0,nan,0.8756198883056641,0.8703749428278668,0.5780357718467712,0.9357456322664104,,,1.0,1.0060260759124755,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned,specialization,0,1.0,1.0,nan,0.6278324723243713,0.6083497652420871,0.33028075098991394,0.7923588027682732,,,1.0,1.0320255027542113,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_history_conditioned__new_policy__s1,custom_mujoco_hopper,inr_transformer_history_conditioned,new_policy,1,0.6581196581196581,0.9871794871794872,5.260243892669678,0.5501366257667542,0.4403455880644055,0.06205066666007042,0.741711956062968,,,1.0,1.2493292556533813,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_humanoid__cvae__generalization__s0,custom_mujoco_humanoid,cvae,generalization,0,1.0,1.0,nan,0.3019993007183075,0.30269486067917795,0.1857750564813614,0.5495446303243328,,,1.0,0.997702108455658,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__cvae__new_policy__s0,custom_mujoco_walker2d,cvae,new_policy,0,0.6666666666666666,1.0,2.5015623569488525,0.518878698348999,0.45469757374910924,0.20893435180187225,0.7203323527018615,,,1.0,1.1411512361297607,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_diffusion_history_conditioned__no_shift__s1,custom_mujoco_hopper,inr_diffusion_history_conditioned,no_shift,1,0.9743589743589743,0.9743589743589743,nan,0.7325725555419922,0.7327979008928748,0.24508947134017944,0.8559045247818194,,,1.0,0.9996924863586426,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__cvae__single_shift__s0,custom_mujoco_hopper,cvae,single_shift,0,1.0,1.0,nan,0.3720204830169678,0.35131226077149225,0.18093542754650116,0.609934818662591,,,1.0,1.0589453445205688,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_ant__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_ant,inr_transformer_history_conditioned,generalization,0,1.0,1.0,nan,0.1486223191022873,0.147732074407202,0.07295101881027222,0.3855156535113552,,,1.0,1.0060260759124755,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_hopper,inr_transformer_fitted_latent,generalization,0,0.5,0.5,nan,0.2036120891571045,0.2083711954705083,0.08579283952713013,0.4512339627699853,,,1.0,0.9771604405174256,180,78,78,0
